Access_Point_ID,Access_Type,Tidal_Wetland_Access,Service_Type,County_Name,Subembayment_Name,OLU_Name,SFBRA_Project_Name,SFBRA_Project_Status,SFBRA_Project_Site_Name,SFBRA_Zone,Shoreline_Park_Name,CPAD_ID,TPL_ID,BayTrail_SegID,WaterTrail_ID,mean_Trail_Quality_Score,Public_Transit_Stops,sum_n_routes,sum_n_arrivals,mean_n_arrivals,sum_n_hours_in_service,mean_n_hours_in_service,Workgroup_Addition,SUM_Estimated_Total_Population,SUM_Estimated_Low_Income_Households,SUM_Estimated_People_of_Color,SUM_Estimated_Total_Households,SUM_Estimated_Average_Household_Size,SUM_Estimated_Renter_Households,SUM_Estimated_Children_Under_5,SUM_Estimated_Households_With_No_Vehicle,SUM_Estimated_Households_With_Disability,SUM_Estimated_Single_Parent_Households,SUM_Estimated_Seniors_Living_Alone,SUM_Estimated_Population_With_No_High_School_Diploma,SUM_Estimated_Mortgage_Housing_Cost_Burden,SUM_Estimated_Limited_English_Proficiency_Households,SUM_Estimated_Below_200_Percent_Poverty,SUM_Estimated_Rent_Housing_Cost_Burden,SUM_Estimated_Non_Citizens,SUM_Estimated_Households_Below_50_Percent_Median_AMI,SUM_Estimated_Foreign_Born,SUM_Estimated_Spanish_LEP,SUM_Estimated_Chinese_LEP,SUM_Estimated_Vietnamese_LEP,SUM_Estimated_Tagalog_LEP,SUM_Estimated_Latino_Population,SUM_Estimated_Black_Population,SUM_Estimated_American_Indian_Population,SUM_Estimated_Asian_Population,SUM_Estimated_Pacific_Islander_Population,SUM_Estimated_Other_Race_Population,SUM_Estimated_Two_Or_More_Races_Population,SUM_Estimated_Population_Under_10,SUM_Estimated_Population_Under_18,SUM_Low_Vuln_Households,SUM_Moderate_Vuln_Households,SUM_High_Vuln_Households,SUM_Highest_Vuln_Households,SFBRA_Site
137,Shoreline Park,No,Walk,Contra Costa,Central Bay,Point Richmond,,,,East Bay,,,,,,1.777699149142630,0,0.000000000000000,0.000000000000000,,0.000000000000000,,Y,1042.042747349986485,78.725026343949864,283.516480008954886,520.223484894479725,1.063851707350675,107.449022442418212,25.532440976416204,18.085479024961479,106.917096588742965,9.574665366156083,86.171988295404645,14.893923902909457,40.426364879325625,0.000000000000000,96.810505368911436,37.766735610948949,182.982493664316280,78.725026343949864,331.389806839735456,95.746653661560757,17.021627317610807,0.000000000000000,0.000000000000000,30.319773659494242,38.298661464624331,0.000000000000000,167.024718054055995,0.000000000000000,5.851184390428704,72.341916099845918,48.405252684455718,86.703914149080006,520.223484894479725,0.000000000000000,0.000000000000000,0.000000000000000,No
137,Shoreline Park,No,Bike,Contra Costa,Central Bay,Point Richmond,,,,East Bay,,,,,,1.777699149142630,0,0.000000000000000,0.000000000000000,,0.000000000000000,,Y,4167.245946921228096,375.054324719864042,1806.741620333357332,1900.688737629502612,5.120022132761560,698.830554640426158,197.543566908678145,78.584641386214614,348.762058963974255,111.389833290047179,261.550455295737891,292.304421999763690,105.233045102735190,78.413862353366696,724.488373443187243,178.607121952755335,1453.499580909412316,375.054324719864042,2539.581645372055846,1398.318509489502958,72.380199400586406,0.000000000000000,22.350083909469362,980.883028223461110,230.232902512642283,0.871105448733181,377.057430472385590,0.000000000000000,497.908506575550405,342.928334055170012,395.376264747029040,646.952368285566877,1630.759206702197844,182.694542418452528,0.000000000000000,87.234988508851387,No
137,Shoreline Park,No,Drive,Contra Costa,Central Bay,Point Richmond,,,,East Bay,,,,,,1.777699149142630,0,0.000000000000000,0.000000000000000,,0.000000000000000,,Y,75892.172611993213650,8781.032784027987873,67297.796991330396850,23966.263886089753214,155.445506996901315,12815.476128445236100,4562.758641960712339,2332.026395720530672,6292.067858735946174,3954.018084122415530,2340.536286170694893,14644.541992170818048,1388.853269728351734,2668.220108897859973,27816.444242008758010,3208.574291667834132,64742.100684643031855,8781.032784027987873,106160.907992960463162,65188.280936532595661,2720.403157348494005,908.492203395060073,1413.558274813713751,44180.559553783314186,13618.180076607110095,1344.707377637034824,6363.234244399886848,161.714132758085071,27714.638299177982844,8659.754220738192089,9969.255567154792516,18867.477443152860360,4036.772080571054175,1914.176387942815609,7421.101757808573893,10594.213659767225181,No
1133,Marsh,Potentially,Bike,Sonoma,San Pablo Bay,Napa - Sonoma,,,,North Bay,,,,,,,0,0.000000000000000,0.000000000000000,,0.000000000000000,,,62.603302934116023,6.855693116704350,34.278465583521751,23.092861024688332,0.488919167007073,9.201061814524257,1.623716790798398,0.000000000000000,4.690737395639817,0.000000000000000,8.298996930747371,1.443303814043021,0.000000000000000,0.000000000000000,7.757758000481239,1.984542744309154,37.706312141873923,6.855693116704350,76.855928097790866,10.463952651811905,0.000000000000000,0.000000000000000,2.345368697819909,22.010383164156067,0.000000000000000,0.000000000000000,4.329911442129062,0.000000000000000,11.005191582078034,11.726843489099545,1.623716790798398,7.757758000481239,23.092861024688332,0.000000000000000,0.000000000000000,0.000000000000000,No
1133,Marsh,Potentially,Drive,Sonoma,San Pablo Bay,Napa - Sonoma,,,,North Bay,,,,,,,0,0.000000000000000,0.000000000000000,,0.000000000000000,,,187.619644710439189,20.546243512958760,102.731217564793781,69.208399201545319,1.465271576845217,27.575221556865696,4.866215568858654,0.000000000000000,14.057956087813892,0.000000000000000,24.871768463055346,4.325524950096582,0.000000000000000,0.000000000000000,23.249696606769124,5.947596806382800,113.004339321273221,20.546243512958760,230.334203592642950,31.360055888200211,0.000000000000000,0.000000000000000,7.028978043906946,65.964255488972853,0.000000000000000,0.000000000000000,12.976574850289749,0.000000000000000,32.982127744486426,35.144890219534730,4.866215568858654,23.249696606769124,69.208399201545319,0.000000000000000,0.000000000000000,0.000000000000000,No
1344,Marsh,Potentially,Drive,Sonoma,San Pablo Bay,Napa - Sonoma,,,,North Bay,,,,,,,0,0.000000000000000,0.000000000000000,,0.000000000000000,,,436.626756747970319,40.104384330592346,90.063324845102159,189.208531414306805,1.855538591487052,54.531932551079038,3.705964573913541,2.064008260615616,43.794975708990698,5.563157407067133,43.570910461492439,27.850339978402037,15.777854054735538,5.216156404273139,82.166751336148593,6.072256376636849,175.881676813630492,40.104384330592346,366.506842067611387,58.424479235208970,2.735283919990617,0.000000000000000,10.068055059367570,43.856557449238373,5.517165047939123,7.404994870769802,22.986581223519170,0.000000000000000,35.347490858389122,12.032870192716027,23.383449447785186,45.423276998936593,189.208531414306805,0.000000000000000,0.000000000000000,0.000000000000000,No
2188,Water Trail,Yes,Drive,Sonoma,San Pablo Bay,Napa - Sonoma,,,,North Bay,San Pablo Bay National Wildlife Refuge,461,,, Sn8,0.159728988819477,0,0.000000000000000,0.000000000000000,,0.000000000000000,,,1334.267431583399684,75.443068550740094,256.930138400519468,570.371993318078125,1.405569514395852,90.641897757630829,82.745002197358787,0.000000000000000,97.906233809400433,19.114314661035444,78.605125828889996,74.152965554143620,41.466452739232771,4.172580788899290,123.922074308264314,23.951157101336921,89.707212424865247,75.443068550740094,173.948011388644147,6.571179734918078,3.729108911817463,0.000000000000000,5.186470282480351,116.901816391491110,0.005489221831569,0.010009757457568,113.670861515998183,0.001614477009285,21.418860957173735,58.941267472051706,119.951599951540572,189.293875243222743,519.837154668269591,50.534838649808556,0.000000000000000,0.000000000000000,No
1086,Marsh,Potentially,Drive,Sonoma,San Pablo Bay,Napa - Sonoma,,,,North Bay,,,,,,,0,0.000000000000000,0.000000000000000,,0.000000000000000,,,112.487393008118673,14.274813536361918,34.199628176351013,61.479868387562078,0.929382150609041,24.351325320071425,0.080966120342037,0.000000000000000,10.238444024393607,1.679908278404794,24.464053319555141,13.713926467406104,6.294607221387639,3.313550202328424,22.816091878548583,0.231331772405819,109.118207916381550,14.274813536361918,222.955214073328449,30.932159370247145,0.185065417924655,0.000000000000000,6.728261815520243,23.116823182676146,0.161932240684073,0.000000000000000,5.294189784860786,0.000000000000000,21.595909258236215,6.213641101045601,5.696082499851741,6.228145576385126,61.479868387562078,0.000000000000000,0.000000000000000,0.000000000000000,No
1295,Marsh,Potentially,Bike,Sonoma,San Pablo Bay,Napa - Sonoma,,,,North Bay,,,,,,,0,0.000000000000000,0.000000000000000,,0.000000000000000,,,197.335713362663512,21.610251031069772,108.051255155348869,72.792424525708725,1.541152113005239,29.003231646962060,5.118217349463894,0.000000000000000,14.785961231784588,0.000000000000000,26.159777563926568,4.549526532856795,0.000000000000000,0.000000000000000,24.453705114105272,6.255598982678094,118.856380670883780,21.610251031069772,242.262287874624235,32.984067363211771,0.000000000000000,0.000000000000000,7.392980615892294,69.380279626066141,0.000000000000000,0.000000000000000,13.648579598570384,0.000000000000000,34.690139813033070,36.964903079461465,5.118217349463894,24.453705114105272,72.792424525708725,0.000000000000000,0.000000000000000,0.000000000000000,No
1295,Marsh,Potentially,Drive,Sonoma,San Pablo Bay,Napa - Sonoma,,,,North Bay,,,,,,,0,0.000000000000000,0.000000000000000,,0.000000000000000,,,2412.744795303116916,397.074138988078460,506.286650665901448,1146.470371350079631,4.536335184372366,206.572246804561587,36.962783587573178,152.272692929040744,408.765312870313949,2.859215393299786,332.504848538075180,44.426166995051219,9.499102144269402,2.563400871973539,231.807263769447530,65.320614746084175,285.052783920671231,397.074138988078460,799.896380878829859,72.769854392638806,0.000000000000000,0.000000000000000,14.936577863836387,298.651661139092312,10.199296701231118,0.000000000000000,55.077404350477629,0.000000000000000,101.432644716193394,172.724093764769407,68.854160352633798,178.514292004774916,200.529097784291992,945.941273565788379,0.000000000000000,0.000000000000000,No
